#UF;MUNICIPIO;NOME_FANTASIA;NOME_RAZAO_SOCIAL;NU_CNPJ;CNES;DT_CADASTRO_PJ;CATEGORIA;SUB_CATEGORIA;NU_CNPJ_MANTENEDORA;TP_CLASSIFICACAO
AL;PORTO CALVO;HOSPITAL REGIONAL DO NORTE;SECRETARIA DE SAÚDE DO ESTADO DE ALAGOAS;;7042671;08/07/2020 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;12200259000165;Hospital
AL;RIO LARGO;HOSPITAL GERAL PROFESSOR IB GATTO FALCAO HOSPIGAF;INSTITUTO SAUDE E CIDADANIA - ISAC;14702257000876;2720043;12/21/2018 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
AL;SANTANA DO IPANEMA;HOSPITAL REGIONAL DR. CLODOLFO RODRIGUES DE MELLO;INSTITUTO NACIONAL DE PESQUISA E GESTÃO EM SAÚDE – INSAÚDE;44563716000687;5616298;08/26/2021 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
AL;SÃO MIGUEL DOS CAMPOS;SANTA CASA DE MISERICORDIA DE SÃO MIGUEL DOS CAMPOS;SANTA CASA DE MISERICORDIA DE SAO MIGUEL DOS CAMPOS;12737680000100;2010151;09/24/2008 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
AL;UNIÃO DOS PALMARES;HOSPITAL REGIONAL DA MATA;SECRETARIA DE ESTADO DA SAUDE/FES;;7753470;12/22/2020 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;12200259000165;Hospital
AL;ÁGUA BRANCA;UNIDADE MISTA DRA QUITERIA DE MELO;UNIDADE MISTA DRA QUITERIA DE MELO;;2722364;04/22/2026 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;12200259000165;Hospital
AM;AMATURÁ;Unidade Hospitalar de Amaturá;Unidade Hospitalar de Amaturá;;2016648;08/10/2022 00:00:00.000000;Secretaria Estadual de Saúde;Núcleo de Segurança do Paciente;00697295000105;Instituição
AM;APUÍ;UNIDADE MISTA DE APUI HOSPITAL EDUARDO BRAGA;SES UNIDADE MISTA APUI;00697295006219;2013282;03/02/2006 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
AM;ATALAIA DO NORTE;HOSPITAL SAO SEBASTIAO;UNIDADE HOSPITALAR DE ATALAIA DO NORTE;;2016672;06/06/2022 00:00:00.000000;Secretaria Estadual de Saúde;Núcleo de Segurança do Paciente;00697295000105;Instituição
AM;BARCELOS;UNIDADE MISTA DE BARCELOS;SES UNIDADE MISTA DE BARCELOS;00697295003970;2015242;07/26/2006 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Hospital
AM;BOCA DO ACRE;Hospital regional de Boca do Acre Maria Geny Lima;Unidade Hospitalar de Boca do Acre;;2012499;06/07/2023 00:00:00.000000;Secretaria Estadual de Saúde;Núcleo de Segurança do Paciente;00697295000105;Instituição
AM;BORBA;Hospital de Borba Vó Mundoca;Hospital de Borba Vó Mundoca;;2012383;08/11/2022 00:00:00.000000;Secretaria Estadual de Saúde;Núcleo de Segurança do Paciente;00697295000105;Instituição
AM;CANUTAMA;Unidade Hospitalar de Canutama Dr. Leonardo Parent;Unidade Hospitalar de Canutama;;2016419;09/20/2022 00:00:00.000000;Secretaria Estadual de Saúde;Núcleo de Segurança do Paciente;00697295000105;Instituição
AM;CODAJÁS;Hospital João da Silva Bastos;Unidade Hospitalar de Codajas;;2019523;06/02/2023 00:00:00.000000;Secretaria Estadual de Saúde;Núcleo de Segurança do Paciente;00697295000105;Instituição
AM;EIRUNEPÉ;HOSPITAL VINICIUS CONRADO;SES-UNIDADE MISTA DE EIRUNEPE;00697295001500;2016397;03/02/2006 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Instituição
AM;GUAJARÁ;UNIDADE HOSPITALAR DE GUAJARA;SECRETARIA DE ESTADO DA SAUDE SUSAM;;2017997;07/21/2021 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;00697295000873;Hospital
AM;HUMAITÁ;HOSPITAL DR LUIZA DA CONCEICAO FERNANDES;SECRETARIA MUNICIPAL DE SAUDE;;2017016;06/17/2021 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;04465209000181;Hospital
AM;HUMAITÁ;Hospital Dra Luiza da Conceição Fernande;Hospital Regional de Humaitá Dra Luiza da Conceição Fernande;;2017016;11/30/2020 00:00:00.000000;Secretaria Municipal de Saúde;Núcleo de Segurança do Paciente;04465209000181;Instituição
AM;ITACOATIARA;Hospital Regional Jose Mendes;Hospital Regional Jose Mendes;00697295005670;;03/02/2006 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
AM;MANACAPURU;HOSPITAL GERAL DE MANACAPURU;HOSPITAL GERAL DE MANACAPURU;;2013258;02/07/2022 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;04274064000131;Hospital
AM;MANACAPURU;UBS DR RANGEL RUIZ;MUNICIPIO DE MANACAPURU;;0224146;06/12/2026 00:00:00.000000;Secretaria Municipal de Saúde;Núcleo de Segurança do Paciente;12334812000152;Instituição
AM;MANAUS;ARI GONÇALVES;centro de hemodialise Ari Gonçalves;13536655000201;9520392;08/21/2018 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Instituição
AM;MANAUS;CAIMI ANDRE ARAUJO;CAIMI ANDRE ARAUJO;;2012049;03/23/2022 00:00:00.000000;Secretaria Estadual de Saúde;Núcleo de Segurança do Paciente;00697295000105;Instituição
AM;MANAUS;CEMA - CENTRAL DE MEDICAMENTOS AMAZONAS;SECRETARIA ESTADUAL DE SAUDE;;2016338;06/27/2023 00:00:00.000000;Secretaria Estadual de Saúde;Núcleo de Segurança do Paciente;09472725000157;Instituição
AM;MANAUS;CENTRO PSIQUIATRICO EDUARDO RIBEIRO;SECRETARIA DE ESTADO DA SAUDE SUSAM;00697295006057;2019590;07/07/2022 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
AM;MANAUS;CHECK UP;CHECK UP HOSPITAL LTDA;05460308000133;2018004;03/13/2012 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
AM;MANAUS;CLINICA SENSUMED;IMAM- INSTITUTO DE MAMA DO AMAZONAS LTDA;05992464000145;3400557;12/17/2004 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Instituição
AM;MANAUS;Clónica Mais Vida;MAIS VIDA CLINICA MEDICA LTDA;28726734000171;9798218;10/23/2024 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Hospital
AM;MANAUS;DAVITA;CLINICA RENAL DE MANAUS LTDA;04666319000101;2019345;09/17/2014 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
AM;MANAUS;DAVITA;centro de doenças renais do amazonas;84490648000183;2019434;09/30/2014 00:00:00.000000;Servico de Hemoterapia;Núcleo de Segurança do Paciente;;Instituição
AM;MANAUS;FCecon;Fundação Centro de Controle de Oncologia do Estado do Amazonas;;2012677;05/30/2012 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;34570820000130;Hospital
AM;MANAUS;FHEMOAM;FUNDAÇÃO DE HEMATOLOGIA E HEMOTERAPIA DO AMAZONAS;63678320000115;2013274;10/25/2004 00:00:00.000000;Servico de Hemoterapia;Núcleo de Segurança do Paciente;;Instituição
AM;MANAUS;FMT-HVD;fundação de medicina tropical;04534053000143;2013606;12/01/2004 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
AM;MANAUS;FUNDACAO ADRIANO JORGE;Fundação Hospital Adriano Jorge;06168092000108;2012685;04/28/2009 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
AM;MANAUS;FUNDACAO CECON;FUNDACAO CENTRO DE CONTROLE DE ONCOLOGIA;34570820000130;2012677;06/29/2005 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
AM;MANAUS;Fundação Hospital Adriano Jorge;Fundação Hospital Adriano Jorge;;2012268;03/04/2022 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;06168092000108;Hospital
AM;MANAUS;Fundação Hospital Adriano Jorge;Fundação Hospital Adriano Jorge;;;07/12/2011 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;06168092000108;Hospital
AM;MANAUS;HEMOAM HOSPITAL;SECRETARIA DE ESTADO DA SAUDE SUSAM;;2956578;09/06/2023 00:00:00.000000;Servico de Hemoterapia;Núcleo de Segurança do Paciente;63678320000115;Instituição
AM;MANAUS;HMAM;Hospital Militar de Área de Manaus;09601850000110;9344314;08/06/2012 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
AM;MANAUS;HOSPITAL ADVENTISTA DE MANAUS;ASSOCIACAO ADVENTISTA NORTE BRASILEIRA DE PREVENCAO E ASSISTENCIA A SAUDE;83367342000767;2017145;05/13/2005 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
AM;MANAUS;HOSPITAL COVID-19 NILTON LINS;SECRETARIA DE ESTADO DA SAÚDE;;0119326;05/20/2020 00:00:00.000000;Secretaria Estadual de Saúde;Núcleo de Segurança do Paciente;00697295000105;Instituição
AM;MANAUS;HOSPITAL DO CORAÇÃO;PRONTOCORD P SOCORRO CARDIO RESP E HOSP DO CORAÇÃO LTDA;04487476000150;2012464;11/09/2005 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
AM;MANAUS;HOSPITAL E P. S. DR . JOAO LUCIO P. MACHADO;HOSPITAL E P. S. DR. JOAO LUCIO P. MACHADO;00697295006561;2019574;12/21/2005 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
AM;MANAUS;HOSPITAL E PRONTO SOCORRO 28 DE AGOSTO;HOSPITAL E PRONTO SOCORRO 28 DE AGOSTO;00697295006138;2013649;03/02/2006 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
AM;MANAUS;HOSPITAL GERALDO DA ROCHA;HOSPITAL GERAL DR GERALDO DA ROCHA;00697295000601;2018101;01/06/2016 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
AM;MANAUS;HOSPITAL INFANTIL DOUTOR FAJARDO;SES HOSPITAL INFANTIL DR FAJARDO;00697295007533;2017849;10/15/2008 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Instituição
AM;MANAUS;HOSPITAL MATERNIDADE UNIMED MANAUS;UNIMED MANAUS COOPERATIVA DE TRABALHO MEDICO LTDA;04612990000331;0459631;03/04/2015 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
AM;MANAUS;HOSPITAL RIO AMAZONAS;ULTRA SOM SERVIÇOS MÉDICOS LTDA;12361267015034;;06/27/2019 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;12361267000193;Instituição
AM;MANAUS;HOSPITAL RIO AMAZONAS;HOSPITAL ANTONIO PRUDENTE DE MANAUS LTDA;01397718000126;9631526;09/30/2013 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
AM;MANAUS;HOSPITAL RIO NEGRO;SAMESP SOC DE ASSISTENCIA MEDICA ESPECIALIZADA LTDA;04218608000814;9115153;06/27/2017 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
AM;MANAUS;HOSPITAL RIO NEGRO;ULTRA SOM SERVIÇOS MÉDICOS LTDA;12361267011209;;12/27/2018 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;12361267000193;Instituição
AM;MANAUS;HOSPITAL SÃO LUCAS;ULTRA SOM SERVIÇOS MÉDICOS LTDA;12361267011632;2018012;06/13/2018 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
AM;MANAUS;HOSPITAL UNIMED PARQUE DAS LARANJEIRAS;UNIMED MANAUS COOPERATIVA DE TRABALHO MEDICO LTDA;04612990000412;2018373;11/07/2014 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
AM;MANAUS;HOSPITAL UNIVERSITÁRIO FRANCISCA MENDES;FUNDAÇÃO DE APOIO INSTITUCIONAL RIO SOLIMÕES;;;07/09/2008 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;02806229000143;Hospital
AM;MANAUS;HPS DR ARISTÓTELES PLATÃO BEZERRA DE ARAÚJO;INSTITUTO NACIONAL DE DESENVOLVIMENTO HUMANO;;5169976;11/17/2025 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;23453830000170;Hospital
AM;MANAUS;HPS JOAOZINHO;HOSPITAL E PRONTO SOCORRO DA CRIANCA ZONA LESTE;04332939000104;2012030;08/22/2017 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
AM;MANAUS;HTM;HOSPITAL DE TRAUMA DE MANAUS;;7978391;01/29/2025 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;24225851000109;Hospital
AM;MANAUS;HUPL- HOSPITAL UNIMED PARQUE DAS LARANJEIRAS;UNIMED DE MANAUS EMPREENDIMENTOS S.A;23732890000202;2018373;05/24/2017 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
AM;MANAUS;Hospital E Pronto Socorro 28 DE AGOSTO;HOSPITAL E PRONTO SOCORRO 28 DE AGOSTO;;6546242;03/27/2023 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;00697295006138;Hospital
AM;MANAUS;Hospital Português;Sociedade Portuguesa Beneficente do Amazonas;04382792000167;2018098;06/24/2005 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
AM;MANAUS;Hospital Prontocord Unimed;UNIMED DE MANAUS EMPREENDIMENTO S.A;23732890000474;9193774;02/10/2018 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
AM;MANAUS;Hospital Rio Amazonas;Ultra som Serviços Médicos S.A.;;9697217;06/21/2021 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;01397718000126;Hospital
AM;MANAUS;Hospital Santo Alberto Ltda;Hospital Santo Alberto Ltda;;2018365;01/02/2018 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;03197855000142;Hospital
AM;MANAUS;Hospital Universitario Francisca Mendes;fundação de Apoio Institucional Rio Solimões;;2018403;08/28/2015 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;02806229000143;Hospital
AM;MANAUS;Hospital e Pronto Socorro Delphina Rinaldi A. Aziz;Secretaria de Estado da Saude - SUSAM;00697295012294;7564546;05/19/2016 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
AM;MANAUS;INSTITUTO DA MULHER DONA LINDU;INSTITUTO DA MULHER DONA LINDU;;6627595;05/02/2024 00:00:00.000000;Secretaria Estadual de Saúde;Núcleo de Segurança do Paciente;00697295000105;Instituição
AM;MANAUS;INSTITUTO DE OFTALMOLOGIA DE MANAUS;OCULISTAS ASSOCIADOS DE MANAUS LTDA;04424552000188;2018330;06/14/2010 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Hospital
AM;MANAUS;INSTITUTO DE SAÚDE DA CRIANÇA DO AMAZONAS - ICAM;INSTITUTO DE SAUDE DA CRIANCA DO AMAZONAS;00697295006642;2017431;03/02/2006 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
AM;MANAUS;Instituto da Mulher Dona Lindu;Instituto da Mulher Dona Lindu;11729421000174;6627595;07/14/2016 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Hospital
AM;MANAUS;Instituto da Mulher Dona Lindu;Instituto da Mulher Dona Lindu;;6627595;07/14/2016 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;11729421000174;Hospital
AM;MANAUS;JULIA HERRERA INSTITUTO MÉDICO LTDA;JULIA HERRERA INSTITUTO MÉDICO LTDA;63693162000172;2019086;12/29/2016 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Hospital
AM;MANAUS;MAGSCAN;MAGSCAN-CLINICA DE IMAGENOLOGIA DE MANAUS LTDA.;02733873000139;;03/11/2005 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Empresa privada
AM;MANAUS;MATERNIDADE ALVORADA;SECRETARIA DE ESTADO DA SAUDE - SUSAM;00697295001179;2013029;10/15/2008 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
AM;MANAUS;MATERNIDADE BALBINA MESTRINHO;MATERNIDADE BALBINA MESTRINHO;00697295000288;;03/02/2006 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Instituição
AM;MANAUS;MATERNIDADE DA ALVORADA;CAMI I;;2013029;02/23/2021 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;00697295001179;Hospital
AM;MANAUS;MATERNIDADE DONA NAZIRA DAOU;SECRETARIA ESTADUAL DE SAUDE;00697295001764;2017318;11/29/2016 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
AM;MANAUS;MOURA TAPAJOZ;MARTERNIDADE DR RAIMUNDO MOURA TAPAJOZ;;2012480;02/14/2017 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;04461836000144;Instituição
AM;MANAUS;Maternidade Ana Braga;Maternidade de Referencia da Zona Leste de Manaus;08573386000132;3151794;11/09/2015 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Hospital
AM;MANAUS;Maternidade Balbina Mestrinho;Maternidade Balbina Mestrinho;;2019558;07/17/2023 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;00697295000288;Hospital
AM;MANAUS;Medcentro;DIAGNOCOR - CLINICA MEDICA LIMITADA;09347979000143;;01/13/2020 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Instituição
AM;MANAUS;ONCOCLIN;ONCOCLIN DE MANAUS LTDA;01550328000144;2017776;01/08/2009 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Hospital
AM;MANAUS;OSTEOCLIN;Clinica de Osteoporose e Densitometria de Manaus Ltda;84544097000193;9333797;01/31/2018 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Instituição
AM;MANAUS;POLICLINICA GOVERNADOR GILBERTO MESTRINHO;SECRETARIA DE ESTADO DA SAUDE SES;;2018748;04/17/2024 00:00:00.000000;Secretaria Estadual de Saúde;Núcleo de Segurança do Paciente;00697295000105;Instituição
AM;MANAUS;POLICLINICA NAVAL DE MANAUS;POLICLINICA NAVAL DE MANAUS;00394502048260;6852963;08/28/2015 00:00:00.000000;Ambulatorio;Núcleo de Segurança do Paciente;;Instituição
AM;MANAUS;PRODIMAGEM;CLÍNICA DE PRODUÇÃO POR IMAGEM DE MANAUS LTDA.;84447796000115;;09/15/2004 00:00:00.000000;Secretaria Estadual de Saúde;Núcleo de Segurança do Paciente;;Empresa privada
AM;MANAUS;PRONEFRO SERVIÇOS ESPECIAIS EM MEDICINA INTERNA E;PRONEFRO SERVIÇOS ESPECIAIS EM MEDICINA INTERNA E E NEFROLOGIA LTDA;05053172000147;5257158;02/01/2017 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Hospital
AM;MANAUS;PRONTO ATENDIMENTO DISTRITO;ULTRA SOM SERVIÇOS MÉDICOS S.A;12361267010903;9676775;08/16/2019 00:00:00.000000;Ambulatorio;Núcleo de Segurança do Paciente;;Instituição
AM;MANAUS;PRONTO ATENDIMENTO E HAPCLÍNICA CIDADE NOVA;ULTRA SOM SERVIÇOS MÉDICOS S.A;12361267013414;9676783;08/16/2019 00:00:00.000000;Ambulatorio;Núcleo de Segurança do Paciente;;
AM;MANAUS;PRONTO SOCORRO DA CRIANÇA ZONA OESTE;HOSPITAL E PRONTO SOCORRO DA CRIANCAZONA OESTE;00697295007703;2018071;10/15/2008 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
AM;MANAUS;PRONTO SOCORRO DA CRIANÇA ZONA SUL;PRONTO SOCORRO DA CRIANCA ZONA SUL;00697295004780;;03/02/2006 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
AM;MANAUS;PRONTO SOCORRO GETULIO VARGAS;FUNDACAO UNIVERSIDADE DO AMAZONAS;04378626001592;2017644;12/14/2005 00:00:00.000000;Hospital Sentinela;Núcleo de Segurança do Paciente;;Hospital
AM;MANAUS;Platão Araújo;HOSPITAL DR ARISTÓTELES PLATÃO BEZERRA DE ARAÚJO;00697295009072;5169976;02/24/2016 00:00:00.000000;Secretaria Estadual de Saúde;Núcleo de Segurança do Paciente;;Instituição
AM;MANAUS;SAMEL;SAMEL SERVICOS DE ASSISTENCIA MEDICO HOSPITALAR LTDA;04159778000107;2017199;09/06/2012 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
AM;MANAUS;SENSUMED ONCOLOGIA;SERIVISO DE ATENDIMENTO MEDICO E DIAGNOSTICO;10668636000160;6435327;05/09/2017 00:00:00.000000;Ambulatorio;Núcleo de Segurança do Paciente;;Instituição
AM;MANAUS;SPA COROADO;SERVIÇO DE PRONTO ATENDIMENTO COROADO;;2017687;02/03/2022 00:00:00.000000;Secretaria Estadual de Saúde;Núcleo de Segurança do Paciente;00697295000105;Instituição
AM;MANAUS;SPA Hospital e Maternidade Chapot Prevost;Hospital de Isolamento Chapot Prevost;10592249000197;2019566;11/04/2016 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
AM;MANAUS;SUSAM;secretaria de estado da saúde;00697295000105;;02/14/2005 00:00:00.000000;Secretaria Estadual de Saúde;Núcleo de Segurança do Paciente;;Instituição
AM;MANAUS;UNISOL;FUNDAÇÃO DE APOIO INSTITUCIONAL RIO SOLIMÕES;02806229000143;2018403;12/23/2004 00:00:00.000000;Hospital Sentinela;Núcleo de Segurança do Paciente;;Hospital
AM;MANAUS;UPA 24HS JOSE RODRIGUES;SECRETARIA DE ESTADO DA SAUDE SUSAM;;9634738;02/15/2019 00:00:00.000000;Secretaria Estadual de Saúde;Núcleo de Segurança do Paciente;00697295000105;Instituição
AM;MANAUS;UPA 24h Campos Sales;Secretaria de Estado de Saúde;04179664000463;7458606;11/06/2014 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Hospital
AM;MANAUS;UPA CAMPOS SALES;Secretaria de Estado da Saude - SUSAM;23453830002113;1234567;04/09/2020 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
AM;MANAUS;VISION CLINICA;VISION CLINICA DE OLHOS LTDA. - EPP;07080050000175;3499359;03/26/2015 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Instituição
AM;MANAUS;hospital e pronto socorro da criança da zona sul;hospital e pronto socorro da criança da zona sul;;2012472;06/07/2021 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;00697295004780;Hospital
AM;MANAUS;hospital nilton lins;sistema de saúde integrado Amazônia;;3838307;05/06/2021 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;37625231000109;Hospital
AM;MANAUS;hospital santa julia;hospital santa julia ltda;04666863000153;2018055;10/26/2004 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
AM;MANAUS;;LABORATORIO SABIN DE ANALISES CLINICAS S.A.-MANAUS-VIEIRALVES;00718528006565;;10/21/2020 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;00718528000109;Empresa privada
AM;MANAUS;;CENTRO ORTOPEDICO ANA ROSA LTDA;04242723000158;2012359;11/04/2016 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
AM;MANAUS;;unimed de manaus cooperativa de trabalho medico ltda.;04612990000170;;02/09/2009 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Instituição
AM;MANAUS;;SPA e Policlinica Danilo Correa;00697295009587;2012758;04/26/2010 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Instituição
AM;MARAÃ;UNIDADE MISTA DE MARAÃ;UNIDADE MISTA DE MARAÃ;;2017660;04/16/2025 00:00:00.000000;Secretaria Estadual de Saúde;Núcleo de Segurança do Paciente;00697295000105;Instituição
AM;MAUÉS;HOSPITAL DE MAUES DONA MUNDIQUINHA;HOSPITAL RAIMUNDA FRANCISCA DINELLI DA SILVA;;2018144;07/19/2022 00:00:00.000000;Secretaria Estadual de Saúde;Núcleo de Segurança do Paciente;00697295000105;Instituição
AM;NHAMUNDÁ;Hospital Coronel Pedro Macedo;Unidade Mista de Nhamunda;;2016540;05/11/2022 00:00:00.000000;Secretaria Estadual de Saúde;Núcleo de Segurança do Paciente;00697295000105;Instituição
AM;PARINTINS;HOSPITAL REGIONAL DR JOFRE DE MATOS COHEN;PREFEITURA MUNICIPAL DE PARINTINS;;3210243;09/11/2019 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;04329736000169;Hospital
